Time (s)	Channel 1 (V)	DIO  0	DIO  1	DIO  2	DIO  3
-1.478e-05	-0.02631790759023868	0	0	1	1
-1.477e-05	-0.02631790759023868	0	0	1	1
-1.476e-05	-0.02665505805993511	0	0	1	1
-1.475e-05	-0.02598075712054225	0	0	1	1
-1.474e-05	-0.02665505805993511	0	0	1	1
-1.473e-05	-0.02598075712054225	0	0	1	1
-1.472e-05	-0.02564360665084582	0	0	1	1
-1.471e-05	-0.02665505805993511	0	0	1	1
-1.47e-05	-0.02665505805993511	0	0	1	1
-1.469e-05	-0.02665505805993511	0	0	1	1
-1.468e-05	-0.02631790759023868	0	0	1	1
-1.467e-05	-0.02598075712054225	0	0	1	1
-1.466e-05	-0.02631790759023868	0	0	1	1
-1.465e-05	-0.02631790759023868	0	0	1	1
-1.464e-05	-0.02395785430236368	0	0	1	1
-1.463e-05	-0.02496930571145296	0	0	1	1
-1.462e-05	-0.02530645618114939	0	0	1	1
-1.461e-05	-0.02665505805993511	0	0	1	1
-1.46e-05	-0.02530645618114939	0	0	1	1
-1.459e-05	-0.02429500477206011	0	0	1	1
-1.458e-05	-0.02598075712054225	0	0	1	1
-1.457e-05	-0.02463215524175653	0	0	1	1
-1.456e-05	-0.02362070383266725	0	0	1	1
-1.455e-05	-0.02598075712054225	0	0	1	1
-1.454e-05	-0.02530645618114939	0	0	1	1
-1.453e-05	-0.02496930571145296	0	0	1	1
-1.452e-05	-0.02429500477206011	0	0	1	1
-1.451e-05	-0.02496930571145296	0	0	1	1
-1.45e-05	-0.02564360665084582	0	0	1	1
-1.449e-05	-0.02463215524175653	0	0	1	1
-1.448e-05	-0.02395785430236368	0	0	1	1
-1.447e-05	-0.02496930571145296	0	0	1	1
-1.446e-05	-0.02463215524175653	0	0	1	1
-1.445e-05	-0.02564360665084582	0	0	1	1
-1.444e-05	-0.02328355336297082	0	0	1	1
-1.443e-05	-0.02530645618114939	0	0	1	1
-1.442e-05	-0.02463215524175653	0	0	1	1
-1.441e-05	-0.02530645618114939	0	0	1	1
-1.44e-05	-0.02429500477206011	0	0	1	1
-1.439e-05	-0.02631790759023868	0	0	1	1
-1.438e-05	-0.02496930571145296	0	0	1	1
-1.437e-05	-0.02126065054479225	0	0	1	1
-1.436e-05	-0.02429500477206011	0	0	1	1
-1.435e-05	-0.02496930571145296	0	0	1	1
-1.434e-05	-0.02496930571145296	0	0	1	1
-1.433e-05	-0.02429500477206011	0	0	1	1
-1.432e-05	-0.02328355336297082	0	0	1	1
-1.431e-05	-0.02530645618114939	0	0	1	1
-1.43e-05	-0.02429500477206011	0	0	1	0
-1.429e-05	-0.02429500477206011	0	0	1	0
-1.428e-05	-0.02395785430236368	0	0	1	0
-1.427e-05	-0.02328355336297082	0	0	1	0
-1.426e-05	-0.02395785430236368	0	0	1	0
-1.425e-05	-0.02395785430236368	0	0	1	0
-1.424e-05	-0.02395785430236368	0	0	1	0
-1.423e-05	-0.02362070383266725	0	0	1	0
-1.422e-05	-0.02463215524175653	0	0	1	0
-1.421e-05	-0.02362070383266725	0	0	1	0
-1.42e-05	-0.02429500477206011	0	0	1	0
-1.419e-05	-0.02395785430236368	0	0	1	0
-1.418e-05	-0.02328355336297082	0	0	1	0
-1.417e-05	-0.02227210195388153	0	0	1	0
-1.416e-05	-0.02328355336297082	0	0	1	0
-1.415e-05	-0.02429500477206011	0	0	1	0
-1.414e-05	-0.02395785430236368	0	0	1	0
-1.413e-05	-0.02362070383266725	0	0	1	0
-1.412e-05	-0.02328355336297082	0	0	1	0
-1.411e-05	-0.02496930571145296	0	0	1	0
-1.41e-05	-0.02294640289327439	0	0	1	0
-1.409e-05	-0.02496930571145296	0	0	1	0
-1.408e-05	-0.02328355336297082	0	0	1	0
-1.407e-05	-0.02294640289327439	0	0	1	0
-1.406e-05	-0.02362070383266725	0	0	1	0
-1.405e-05	-0.02530645618114939	0	0	1	0
-1.404e-05	-0.02530645618114939	0	0	1	0
-1.403e-05	-0.02260925242357796	0	0	1	0
-1.402e-05	-0.02429500477206011	0	0	1	0
-1.401e-05	-0.02395785430236368	0	0	1	0
-1.4e-05	-0.02159780101448867	0	0	1	0
-1.399e-05	-0.02429500477206011	0	0	1	0
-1.398e-05	-0.0219349514841851	0	0	1	0
-1.397e-05	-0.02429500477206011	0	0	1	0
-1.396e-05	-0.02429500477206011	0	0	1	0
-1.395e-05	-0.02362070383266725	0	0	1	0
-1.394e-05	-0.02328355336297082	0	0	1	0
-1.393e-05	-0.02159780101448867	0	0	1	0
-1.392e-05	-0.0219349514841851	0	0	1	0
-1.391e-05	-0.02260925242357796	0	0	1	0
-1.39e-05	-0.02159780101448867	0	0	1	0
-1.389e-05	-0.02328355336297082	0	0	1	0
-1.388e-05	-0.02058634960539939	0	0	1	0
-1.387e-05	-0.02126065054479225	0	0	1	0
-1.386e-05	-0.02024919913570296	0	0	1	0
-1.385e-05	-0.02260925242357796	0	0	1	0
-1.384e-05	-0.01991204866600653	0	0	1	0
-1.383e-05	-0.0195748981963101	0	0	1	0
-1.382e-05	-0.01923774772661367	0	0	1	0
-1.381e-05	-0.01620339349934581	0	0	1	0
-1.38e-05	-0.01654054396904224	0	0	1	0
-1.379e-05	-0.01114613645389937	0	0	1	0
-1.378e-05	-0.01047183551450652	0	0	1	0
-1.377e-05	-0.008111782226631514	0	0	1	0
-1.376e-05	-0.003728826120577935	0	0	1	0
-1.375e-05	0.0003169795157792131	0	0	1	0
-1.374e-05	0.006048537500618506	0	0	1	0
-1.373e-05	0.01312869736424352	0	0	1	0
-1.372e-05	0.0222317600460471	0	0	1	0
-1.371e-05	0.03066052178845783	0	0	1	0
-1.37e-05	0.04010073493995784	0	0	1	0
-1.369e-05	0.05055239950054714	0	0	1	0
-1.368e-05	0.0616783650005293	0	0	1	0
-1.367e-05	0.07179287909142218	0	0	1	0
-1.366e-05	0.08527889787927934	0	0	1	0
-1.365e-05	0.09876491666713649	0	0	1	0
-1.364e-05	0.1132623868640829	0	0	1	0
-1.363e-05	0.1260741047125472	0	0	1	0
-1.362e-05	0.1402344244397973	0	0	1	0
-1.361e-05	0.1591148507427973	0	0	1	0
-1.36e-05	0.174623772348833	0	0	1	0
-1.359e-05	0.1897955434851723	0	0	1	0
-1.358e-05	0.2063159165002973	0	0	1	0
-1.357e-05	0.2255334932729938	0	0	1	0
-1.356e-05	0.243739618636601	0	0	1	0
-1.355e-05	0.2622828944699046	0	0	1	0
-1.354e-05	0.281500471242601	0	0	1	0
-1.353e-05	0.3010551984849939	0	0	1	0
-1.352e-05	0.3226328285455654	0	0	1	0
-1.351e-05	0.3431990071970475	0	0	1	0
-1.35e-05	0.3634280353788333	0	0	1	0
-1.349e-05	0.386017116848494	0	0	1	0
-1.348e-05	0.4079318973787619	0	0	1	0
-1.347e-05	0.4298466779090298	0	0	1	0
-1.346e-05	0.450412856560512	0	0	1	0
-1.345e-05	0.4733390884998692	0	0	1	0
-1.344e-05	0.4939052671513513	0	0	1	0
-1.343e-05	0.5168314990907085	0	0	1	0
-1.342e-05	0.5397577310300656	0	0	1	0
-1.341e-05	0.5620096620300299	0	0	1	0
-1.34e-05	0.58561019490878	0	0	1	0
-1.339e-05	0.6105593296663158	0	0	1	0
-1.338e-05	0.6301140569087086	0	0	1	0
-1.337e-05	0.652365987908673	0	0	1	0
-1.336e-05	0.6742807684389408	0	0	1	0
-1.335e-05	0.6982184517873873	0	0	1	0
-1.334e-05	0.7214818341964409	0	0	1	0
-1.333e-05	0.7440709156661016	0	0	1	0
-1.332e-05	0.7666599971357624	0	0	1	0
-1.331e-05	0.789923379544816	0	0	1	0
-1.33e-05	0.8128496114841731	0	0	1	0
-1.329e-05	0.834764392014441	0	0	1	0
-1.328e-05	0.8576906239537981	0	0	1	0
-1.327e-05	0.8792682540143697	0	0	1	0
-1.326e-05	0.9021944859537269	0	0	1	0
-1.325e-05	0.9241092664839947	0	0	1	0
-1.324e-05	0.9477097993627447	0	0	1	0
-1.323e-05	0.9713103322414948	0	0	1	0
-1.322e-05	0.9942365641808519	0	0	1	0
-1.321e-05	1.01615134471112	0	0	1	0
-1.32e-05	1.039414727120173	0	0	1	0
-1.319e-05	1.060318056241352	0	0	1	0
-1.318e-05	1.081558535832227	0	0	1	0
-1.317e-05	1.106170520120066	0	0	1	0
-1.316e-05	1.128085300650334	0	0	1	0
-1.315e-05	1.149662930710906	0	0	1	0
-1.314e-05	1.17191486171087	0	0	1	0
-1.313e-05	1.193155341301745	0	0	1	0
-1.312e-05	1.216081573241102	0	0	1	0
-1.311e-05	1.237322052831977	0	0	1	0
-1.31e-05	1.259573983831942	0	0	1	0
-1.309e-05	1.281488764362209	0	0	1	0
-1.308e-05	1.303403544892477	0	0	1	0
-1.307e-05	1.324306874013656	0	0	1	0
-1.306e-05	1.34655880501362	0	0	1	0
-1.305e-05	1.367462134134799	0	0	1	0
-1.304e-05	1.388702613725674	0	0	1	0
-1.303e-05	1.409943093316549	0	0	1	0
-1.302e-05	1.431857873846817	0	0	1	0
-1.301e-05	1.454109804846781	0	0	1	0
-1.3e-05	1.473664532089174	0	0	1	0
-1.299e-05	1.496253613558835	0	0	1	0
-1.298e-05	1.516145491270924	0	0	1	0
-1.297e-05	1.537048820392103	0	0	1	0
-1.296e-05	1.559300751392067	0	0	1	0
-1.295e-05	1.579192629104156	0	0	1	0
-1.294e-05	1.600770259164728	0	0	1	0
-1.293e-05	1.621673588285907	0	0	1	0
-1.292e-05	1.642576917407085	0	0	1	0
-1.291e-05	1.662131644649478	0	0	1	0
-1.29e-05	1.684383575649442	0	0	1	0
-1.289e-05	1.701241099134264	0	0	1	0
-1.288e-05	1.723155879664532	0	0	1	0
-1.287e-05	1.741699155497835	0	0	1	0
-1.286e-05	1.761928183679621	0	0	1	0
-1.285e-05	1.7828315128008	0	0	1	0
-1.284e-05	1.803060540982585	0	0	1	0
-1.283e-05	1.823963870103764	0	0	1	0
-1.282e-05	1.842507145937067	0	0	1	0
-1.281e-05	1.861724722709764	0	0	1	0
-1.28e-05	1.88195375089155	0	0	1	0
-1.279e-05	1.901508478133943	0	0	1	0
-1.278e-05	1.920051753967246	0	0	1	0
-1.277e-05	1.940280782149032	0	0	1	0
-1.276e-05	1.959498358921728	0	0	1	0
-1.275e-05	1.978041634755032	0	0	1	0
-1.274e-05	1.998607813406514	0	0	1	0
-1.273e-05	2.017488239709514	0	0	1	0
-1.272e-05	2.036368666012514	0	0	1	0
-1.271e-05	2.055923393254907	0	0	1	0
-1.27e-05	2.074129518618514	0	0	1	0
-1.269e-05	2.093009944921514	0	0	1	0
-1.268e-05	2.110541769345728	0	0	1	0
-1.267e-05	2.128747894709336	0	0	1	0
-1.266e-05	2.146954020072943	0	0	1	0
-1.265e-05	2.167520198724425	0	0	1	0
-1.264e-05	2.185726324088032	0	0	1	0
-1.263e-05	2.203595298981943	0	0	1	0
-1.262e-05	2.221127123406157	0	0	1	0
-1.261e-05	2.241693302057639	0	0	1	0
-1.26e-05	2.25956227695155	0	0	1	0
-1.259e-05	2.276419800436372	0	0	1	0
-1.258e-05	2.294288775330282	0	0	1	0
-1.257e-05	2.312832051163586	0	0	1	0
-1.256e-05	2.329689574648407	0	0	1	0
-1.255e-05	2.346884248602925	0	0	1	0
-1.254e-05	2.365427524436229	0	0	1	0
-1.253e-05	2.383633649799836	0	0	1	0
-1.252e-05	2.400828323754354	0	0	1	0
-1.251e-05	2.418360148178568	0	0	1	0
-1.25e-05	2.435891972602783	0	0	1	0
-1.249e-05	2.452412345617907	0	0	1	0
-1.248e-05	2.4719670728603	0	0	1	0
-1.247e-05	2.486801693526943	0	0	1	0
-1.246e-05	2.502984916072372	0	0	1	0
-1.245e-05	2.519842439557193	0	0	1	0
-1.244e-05	2.538385715390497	0	0	1	0
-1.243e-05	2.553894636996533	0	0	1	0
-1.242e-05	2.570752160481354	0	0	1	0
-1.241e-05	2.587272533496479	0	0	1	0
-1.24e-05	2.605478658860086	0	0	1	0
-1.239e-05	2.621324730935819	0	0	1	0
-1.238e-05	2.637507953481247	0	0	1	0
-1.237e-05	2.654028326496372	0	0	1	0
-1.236e-05	2.670885849981194	0	1	1	0
-1.235e-05	2.688080523935712	0	1	1	0
-1.234e-05	2.701903693193265	0	1	1	0
-1.233e-05	2.718761216678086	0	1	1	0
-1.232e-05	2.736630191571997	0	1	1	0
-1.231e-05	2.751127661768944	0	1	1	0
-1.23e-05	2.761579326329533	0	1	1	0
-1.229e-05	2.761579326329533	0	1	1	0
-1.228e-05	2.761579326329533	0	1	1	0
-1.227e-05	2.761579326329533	0	1	1	0
-1.226e-05	2.761579326329533	0	1	1	0
-1.225e-05	2.761579326329533	0	1	1	0
-1.224e-05	2.761579326329533	0	1	1	0
-1.223e-05	2.761579326329533	0	1	1	0
-1.222e-05	2.761579326329533	0	1	1	0
-1.221e-05	2.761579326329533	0	1	1	0
-1.22e-05	2.761579326329533	0	1	1	0
-1.219e-05	2.761579326329533	0	1	1	0
-1.218e-05	2.761579326329533	0	1	1	0
-1.217e-05	2.761579326329533	0	1	1	0
-1.216e-05	2.761579326329533	0	1	1	0
-1.215e-05	2.761579326329533	0	1	1	0
-1.214e-05	2.761579326329533	0	1	1	0
-1.213e-05	2.761579326329533	0	1	1	0
-1.212e-05	2.761579326329533	0	1	1	0
-1.211e-05	2.761579326329533	0	1	1	0
-1.21e-05	2.761579326329533	0	1	1	0
-1.209e-05	2.761579326329533	0	1	1	0
-1.208e-05	2.761579326329533	0	1	1	0
-1.207e-05	2.761579326329533	0	1	1	0
-1.206e-05	2.761579326329533	0	1	1	0
-1.205e-05	2.761579326329533	0	1	1	0
-1.204e-05	2.761579326329533	0	1	1	0
-1.203e-05	2.761579326329533	0	1	1	0
-1.202e-05	2.761579326329533	0	1	1	0
-1.201e-05	2.761579326329533	0	1	1	0
-1.2e-05	2.761579326329533	0	1	1	0
-1.199e-05	2.761579326329533	0	1	1	0
-1.198e-05	2.761579326329533	0	1	1	0
-1.197e-05	2.761579326329533	0	1	1	0
-1.196e-05	2.761579326329533	0	1	1	0
-1.195e-05	2.761579326329533	0	1	1	0
-1.194e-05	2.761579326329533	0	1	1	0
-1.193e-05	2.761579326329533	0	1	1	0
-1.192e-05	2.761579326329533	0	1	1	0
-1.191e-05	2.761579326329533	0	1	1	0
-1.19e-05	2.761579326329533	0	1	1	0
-1.189e-05	2.761579326329533	0	1	1	0
-1.188e-05	2.761579326329533	0	1	1	0
-1.187e-05	2.761579326329533	0	1	1	0
-1.186e-05	2.761579326329533	0	1	1	0
-1.185e-05	2.761579326329533	0	1	1	0
-1.184e-05	2.761579326329533	0	1	1	0
-1.183e-05	2.761579326329533	0	1	1	0
-1.182e-05	2.761579326329533	0	1	1	0
-1.181e-05	2.761579326329533	0	1	1	0
-1.18e-05	2.761579326329533	0	1	1	0
-1.179e-05	2.761579326329533	0	1	1	0
-1.178e-05	2.761579326329533	0	1	1	0
-1.177e-05	2.761579326329533	0	1	1	0
-1.176e-05	2.761579326329533	0	1	1	0
-1.175e-05	2.761579326329533	0	1	1	0
-1.174e-05	2.761579326329533	0	1	1	0
-1.173e-05	2.761579326329533	0	1	1	0
-1.172e-05	2.761579326329533	0	1	1	0
-1.171e-05	2.761579326329533	0	1	1	0
-1.17e-05	2.761579326329533	0	1	1	0
-1.169e-05	2.761579326329533	0	1	1	0
-1.168e-05	2.761579326329533	0	1	1	0
-1.167e-05	2.761579326329533	0	1	1	0
-1.166e-05	2.761579326329533	0	1	1	0
-1.165e-05	2.761579326329533	0	1	1	0
-1.164e-05	2.761579326329533	0	1	1	0
-1.163e-05	2.761579326329533	0	1	1	0
-1.162e-05	2.761579326329533	0	1	1	0
-1.161e-05	2.761579326329533	0	1	1	0
-1.16e-05	2.761579326329533	0	1	1	0
-1.159e-05	2.761579326329533	0	1	1	0
-1.158e-05	2.761579326329533	0	1	1	0
-1.157e-05	2.761579326329533	0	1	1	0
-1.156e-05	2.761579326329533	0	1	1	0
-1.155e-05	2.761579326329533	0	1	1	0
-1.154e-05	2.761579326329533	0	1	1	0
-1.153e-05	2.761579326329533	0	1	1	0
-1.152e-05	2.761579326329533	0	1	1	0
-1.151e-05	2.761579326329533	0	1	1	0
-1.15e-05	2.761579326329533	0	1	1	0
-1.149e-05	2.761579326329533	0	1	1	0
-1.148e-05	2.761579326329533	0	1	1	0
-1.147e-05	2.761579326329533	0	1	1	0
-1.146e-05	2.761579326329533	0	1	1	0
-1.145e-05	2.761579326329533	0	1	1	0
